ID,Educacion,Sexo,Tipo_Empleo,Experiencia,Estado_civil,Edad,Utilizacion_tarjetas,Numero_entidades,Default
Cid02319,Estudios Universitarios,M,Informal,73,Soltero,30,92,5 o +,0
Cid02320,Estudios Universitarios,M,Trabajador Pago Planilla,15,Soltero,30,99,5 o +,0
Cid02321,Estudios Escolares,F,Informal,51,Soltero,30,65,4,1
Cid02322,Estudios Tecnicos,M,Informal,79,Casado,30,56,5 o +,0
Cid02323,Estudios Universitarios,M,Trabajador Pago Planilla,20,Soltero,30,80,5 o +,1
Cid02324,Estudios Tecnicos,M,Trabajador Pago Planilla,36,Soltero,30,65,3,0
Cid02325,Estudios Tecnicos,M,Trabajador Pago Planilla,44,Soltero,30,30,4,0
Cid02326,Estudios Tecnicos,M,Emprendedor,105,Soltero,30,32,4,0
Cid02327,Estudios Tecnicos,F,Trabajador Pago Planilla,11,Soltero,30,46,5 o +,0
Cid02328,Estudios Universitarios,M,Trabajador Pago Planilla,51,Soltero,30,45,3,0
Cid02329,Estudios Tecnicos,F,Trabajador Pago Planilla,92,Soltero,30,22,3,0
Cid02330,Estudios Tecnicos,M,Informal,17,Soltero,30,6,3,0
Cid02331,Estudios Universitarios,F,Trabajador Pago Planilla,46,Soltero,30,18,5 o +,0
Cid02332,Estudios Universitarios,F,Trabajador Pago Planilla,12,Soltero,30,12,4,0
Cid02333,Estudios Tecnicos,M,Trabajador Pago Planilla,36,Casado,30,15,2,1
Cid02334,Estudios Universitarios,M,Trabajador Pago Planilla,39,Casado,30,12,4,0
Cid02335,Estudios Tecnicos,M,Trabajador Pago Planilla,16,Soltero,30,6,4,0
Cid02336,Estudios Universitarios,F,Trabajador Pago Planilla,61,Casado,30,67,2,1
Cid02337,Estudios Escolares,M,Trabajador Pago Planilla,28,Soltero,30,0,5 o +,0
Cid02338,Estudios Universitarios,M,Trabajador Pago Planilla,21,Casado,30,0,3,0
Cid02339,Estudios Universitarios,F,Informal,50,Casado,30,7,4,0
Cid02340,Estudios Universitarios,F,Trabajador Pago Planilla,63,Soltero,30,8,5 o +,1
Cid02341,Estudios Tecnicos,M,Trabajador Pago Planilla,68,Union Libre,30,0,3,0
Cid02342,Estudios Universitarios,M,Trabajador Pago Planilla,107,Soltero,30,0,2,0
Cid02343,Estudios Universitarios,M,Trabajador Pago Planilla,13,Casado,30,0,3,0
Cid02344,Estudios Universitarios,F,Trabajador Pago Planilla,16,Casado,30,0,3,0
Cid02345,Estudios Universitarios,F,Trabajador Pago Planilla,95,Soltero,30,5,2,0
Cid02346,Estudios Universitarios,F,Trabajador Pago Planilla,99,Casado,30,10,3,0
Cid02347,Estudios Tecnicos,M,Informal,62,Casado,30,59,4,0
Cid02348,Estudios Universitarios,M,Recibo por Honorarios,50,Casado,30,48,5 o +,0
Cid02349,Estudios Universitarios,M,Trabajador Pago Planilla,23,Soltero,30,74,3,0
Cid02350,Estudios Universitarios,F,Trabajador Pago Planilla,46,Soltero,30,45,5 o +,0
Cid02351,Estudios Universitarios,F,Trabajador Pago Planilla,49,Casado,30,28,4,0
Cid02352,Estudios Universitarios,F,Trabajador Pago Planilla,59,Soltero,30,13,5 o +,0
Cid02353,Estudios Tecnicos,M,Trabajador Pago Planilla,60,Union Libre,30,8,2,0
Cid02354,Estudios Universitarios,M,Emprendedor,50,Union Libre,30,11,4,0
Cid02355,Estudios Universitarios,F,Trabajador Pago Planilla,51,Soltero,30,0,5 o +,0
Cid02356,Estudios Universitarios,M,Trabajador Pago Planilla,36,Casado,30,3,5 o +,0
Cid02357,Estudios Universitarios,M,Trabajador Pago Planilla,39,Union Libre,30,12,4,0
Cid02358,Estudios Universitarios,M,Trabajador Pago Planilla,120,Soltero,30,2,3,0
Cid02359,Estudios Tecnicos,M,Trabajador Pago Planilla,11,Casado,30,0,5 o +,0
Cid02360,Estudios Universitarios,M,Trabajador Pago Planilla,16,Soltero,30,0,3,0
Cid02361,Estudios Universitarios,F,Trabajador Pago Planilla,15,Soltero,30,0,4,0
Cid02362,Estudios Universitarios,F,Trabajador Pago Planilla,69,Soltero,30,6,3,0
Cid02363,Estudios Tecnicos,F,Trabajador Pago Planilla,45,Soltero,30,1,1,0
Cid02364,Estudios Tecnicos,F,Informal,70,Soltero,30,71,5 o +,1
Cid02365,Estudios Tecnicos,M,Fuerzas Armadas,127,Soltero,30,81,5 o +,0
Cid02366,Estudios Universitarios,M,Trabajador Pago Planilla,23,Casado,30,65,3,1
Cid02367,Estudios Escolares,M,Informal,101,Soltero,30,20,4,0
Cid02368,Estudios Universitarios,M,Trabajador Pago Planilla,13,Soltero,30,37,4,0
Cid02369,Estudios Tecnicos,M,Trabajador Pago Planilla,77,Soltero,30,22,4,0
Cid02370,Estudios Tecnicos,F,Trabajador Pago Planilla,39,Soltero,30,18,4,0
Cid02371,Estudios Universitarios,F,Trabajador Pago Planilla,33,Soltero,30,33,3,0
Cid02372,Estudios Escolares,F,Informal,132,Union Libre,30,23,2,0
Cid02373,Estudios Tecnicos,M,Trabajador Pago Planilla,73,Soltero,30,0,5 o +,0
Cid02374,Estudios Tecnicos,M,Trabajador Pago Planilla,29,Soltero,30,0,4,0
Cid02375,Estudios Universitarios,F,Recibo por Honorarios,20,Soltero,30,14,5 o +,0
Cid02376,Estudios Universitarios,F,Trabajador Pago Planilla,16,Soltero,30,21,4,0
Cid02377,Estudios Tecnicos,M,Trabajador Pago Planilla,30,Casado,30,4,5 o +,0
Cid02378,Estudios Universitarios,M,Emprendedor,119,Casado,30,18,5 o +,0
Cid02379,Estudios Universitarios,M,Trabajador Pago Planilla,13,Soltero,30,2,3,0
Cid02380,Estudios Universitarios,F,Trabajador Pago Planilla,44,Soltero,30,0,5 o +,0
Cid02381,Estudios Universitarios,F,Trabajador Pago Planilla,40,Soltero,30,0,5 o +,0
Cid02382,Estudios Tecnicos,F,Trabajador Pago Planilla,42,Soltero,30,9,4,0
Cid02383,Estudios Universitarios,M,Trabajador Pago Planilla,10,Casado,30,1,4,0
Cid02384,Estudios Universitarios,M,Recibo por Honorarios,58,Casado,30,6,4,0
Cid02385,Estudios Universitarios,M,Trabajador Pago Planilla,60,Soltero,30,0,3,0
Cid02386,Estudios Tecnicos,F,Emprendedor,48,Casado,30,88,5 o +,0
Cid02387,Estudios Universitarios,M,Trabajador Pago Planilla,40,Soltero,30,62,5 o +,0
Cid02388,Estudios Tecnicos,F,Trabajador Pago Planilla,30,Soltero,30,59,4,0
Cid02389,Estudios Universitarios,M,Recibo por Honorarios,50,Soltero,30,81,4,0
Cid02390,Estudios Escolares,F,Informal,12,Union Libre,30,35,4,0
Cid02391,Estudios Universitarios,F,Recibo por Honorarios,29,Soltero,30,42,5 o +,0
Cid02392,Estudios Universitarios,F,Trabajador Pago Planilla,69,Casado,30,125,4,0
Cid02393,Estudios Tecnicos,M,Trabajador Pago Planilla,6,Soltero,30,21,4,1
Cid02394,Estudios Universitarios,M,Trabajador Pago Planilla,49,Union Libre,30,38,4,0
Cid02395,Estudios Tecnicos,F,Trabajador Pago Planilla,54,Soltero,30,26,5 o +,0
Cid02396,Estudios Universitarios,F,Recibo por Honorarios,58,Soltero,30,34,2,1
Cid02397,Estudios Tecnicos,M,Trabajador Pago Planilla,30,Soltero,30,17,2,0
Cid02398,Estudios Universitarios,F,Trabajador Pago Planilla,15,Soltero,30,12,4,0
Cid02399,Estudios Tecnicos,M,Trabajador Pago Planilla,85,Soltero,30,1,5 o +,0
Cid02400,Estudios Universitarios,M,Trabajador Pago Planilla,31,Soltero,30,3,4,0
Cid02401,Estudios Universitarios,M,Recibo por Honorarios,42,Soltero,30,8,4,0
Cid02402,Estudios Universitarios,F,Trabajador Pago Planilla,21,Union Libre,30,0,5 o +,0
Cid02403,Estudios Escolares,M,Trabajador Pago Planilla,58,Soltero,30,0,3,0
Cid02404,Estudios Escolares,M,Trabajador Pago Planilla,47,Union Libre,30,1,3,0
Cid02405,Estudios Universitarios,M,Trabajador Pago Planilla,26,Casado,30,5,3,0
Cid02406,Estudios Universitarios,F,Trabajador Pago Planilla,7,Casado,30,98,5 o +,1
Cid02407,Estudios Universitarios,F,Recibo por Honorarios,18,Soltero,30,131,4,0
Cid02408,Estudios Universitarios,F,Trabajador Pago Planilla,35,Casado,30,148,3,0
Cid02409,Estudios Tecnicos,M,Trabajador Pago Planilla,9,Casado,30,48,3,0
Cid02410,Estudios Tecnicos,M,Trabajador Pago Planilla,123,Soltero,30,34,4,0
Cid02411,Estudios Tecnicos,M,Trabajador Pago Planilla,16,Soltero,30,51,5 o +,1
Cid02412,Estudios Universitarios,M,Trabajador Pago Planilla,88,Soltero,30,73,1,0
Cid02413,Estudios Tecnicos,M,Trabajador Pago Planilla,17,Soltero,30,0,4,0
Cid02414,Estudios Universitarios,M,Trabajador Pago Planilla,35,Casado,30,56,3,0
Cid02415,Estudios Tecnicos,M,Trabajador Pago Planilla,16,Soltero,30,0,5 o +,0
Cid02416,Estudios Universitarios,M,Trabajador Pago Planilla,37,Union Libre,30,0,5 o +,0
Cid02417,Estudios Tecnicos,M,Trabajador Pago Planilla,65,Soltero,30,7,3,0
Cid02418,Estudios Universitarios,F,Trabajador Pago Planilla,11,Soltero,30,0,5 o +,0
Cid02419,Estudios Tecnicos,M,Trabajador Pago Planilla,10,Union Libre,30,4,5 o +,0
Cid02420,Estudios Universitarios,M,Trabajador Pago Planilla,22,Soltero,30,0,5 o +,0
Cid02421,Estudios Universitarios,M,Trabajador Pago Planilla,44,Soltero,30,4,4,0
Cid02422,Estudios Tecnicos,M,Trabajador Pago Planilla,51,Soltero,30,107,5 o +,0
Cid02423,Estudios Tecnicos,M,Trabajador Pago Planilla,18,Soltero,30,47,4,0
Cid02424,Estudios Universitarios,F,Trabajador Pago Planilla,126,Union Libre,30,73,5 o +,0
Cid02425,Estudios Tecnicos,M,Emprendedor,42,Soltero,30,13,5 o +,1
Cid02426,Estudios Tecnicos,M,Trabajador Pago Planilla,20,Soltero,30,17,4,1
Cid02427,Estudios Tecnicos,M,Trabajador Pago Planilla,83,Casado,30,55,3,0
Cid02428,Estudios Tecnicos,M,Recibo por Honorarios,63,Casado,30,12,4,0
Cid02429,Estudios Tecnicos,F,Trabajador Pago Planilla,80,Union Libre,30,0,5 o +,0
Cid02430,Estudios Universitarios,M,Trabajador Pago Planilla,37,Soltero,30,0,5 o +,0
Cid02431,Estudios Universitarios,F,Trabajador Pago Planilla,81,Soltero,30,0,4,0
Cid02432,Estudios Tecnicos,F,Trabajador Pago Planilla,12,Union Libre,31,70,5 o +,0
Cid02433,Estudios Tecnicos,M,Trabajador Pago Planilla,44,Soltero,31,46,5 o +,0
Cid02434,Estudios Tecnicos,M,Trabajador Pago Planilla,9,Union Libre,31,33,5 o +,1
Cid02435,Estudios Tecnicos,F,Informal,70,Casado,31,55,5 o +,0
Cid02436,Estudios Tecnicos,M,Trabajador Pago Planilla,63,Union Libre,31,54,5 o +,0
Cid02437,Estudios Tecnicos,M,Trabajador Pago Planilla,36,Soltero,31,18,5 o +,1
Cid02438,Estudios Tecnicos,F,Informal,80,Soltero,31,26,3,0
Cid02439,Estudios Universitarios,F,Trabajador Pago Planilla,9,Soltero,31,26,4,0
Cid02440,Estudios Universitarios,F,Emprendedor,70,Soltero,31,57,3,0
Cid02441,Estudios Universitarios,M,Trabajador Pago Planilla,22,Casado,31,33,4,0
Cid02442,Estudios Tecnicos,M,Recibo por Honorarios,77,Soltero,31,9,3,0
Cid02443,Estudios Tecnicos,F,Trabajador Pago Planilla,75,Soltero,31,26,2,0
Cid02444,Estudios Universitarios,M,Trabajador Pago Planilla,32,Soltero,31,4,4,0
Cid02445,Estudios Universitarios,M,Trabajador Pago Planilla,23,Soltero,31,0,5 o +,0
Cid02446,Estudios Universitarios,F,Emprendedor,113,Soltero,31,2,4,0
Cid02447,Estudios Universitarios,F,Trabajador Pago Planilla,57,Soltero,31,0,2,0
Cid02448,Estudios Universitarios,M,Trabajador Pago Planilla,10,Casado,31,0,5 o +,0
Cid02449,Estudios Universitarios,F,Trabajador Pago Planilla,20,Union Libre,31,5,5 o +,0
Cid02450,Estudios Universitarios,F,Trabajador Pago Planilla,96,Casado,31,1,3,0
Cid02451,Estudios Tecnicos,M,Trabajador Pago Planilla,31,Soltero,31,70,5 o +,0
Cid02452,Estudios Universitarios,F,Trabajador Pago Planilla,24,Divorciado,31,97,4,0
Cid02453,Estudios Escolares,F,Informal,103,Soltero,31,50,4,1
Cid02454,Estudios Universitarios,F,Trabajador Pago Planilla,14,Soltero,31,77,4,0
Cid02455,Estudios Tecnicos,F,Fuerzas Armadas,150,Soltero,31,34,5 o +,0
Cid02456,Estudios Universitarios,F,Trabajador Pago Planilla,98,Casado,31,58,4,0
Cid02457,Estudios Universitarios,F,Trabajador Pago Planilla,30,Soltero,31,39,2,0
Cid02458,Estudios Tecnicos,M,Trabajador Pago Planilla,60,Soltero,31,19,2,0
Cid02459,Estudios Universitarios,F,Trabajador Pago Planilla,73,Soltero,31,23,2,0
Cid02460,Estudios Tecnicos,M,Trabajador Pago Planilla,74,Casado,31,0,5 o +,0
Cid02461,Estudios Universitarios,F,Trabajador Pago Planilla,100,Casado,31,21,2,0
Cid02462,Estudios Universitarios,F,Trabajador Pago Planilla,132,Soltero,31,12,4,0
Cid02463,Estudios Universitarios,F,Trabajador Pago Planilla,26,Casado,31,0,4,0
Cid02464,Estudios Universitarios,F,Trabajador Pago Planilla,19,Union Libre,31,97,5 o +,0
Cid02465,Estudios Tecnicos,M,Trabajador Pago Planilla,22,Soltero,31,65,3,1
Cid02466,Estudios Tecnicos,M,Trabajador Pago Planilla,50,Soltero,31,75,3,0
Cid02467,Estudios Universitarios,M,Trabajador Pago Planilla,38,Casado,31,57,5 o +,0
Cid02468,Estudios Escolares,M,Trabajador Pago Planilla,16,Soltero,31,54,5 o +,0
Cid02469,Estudios Tecnicos,F,Trabajador Pago Planilla,12,Casado,31,59,3,0
Cid02470,Estudios Universitarios,F,Trabajador Pago Planilla,94,Soltero,31,100,5 o +,0
Cid02471,Estudios Universitarios,F,Trabajador Pago Planilla,38,Casado,31,52,5 o +,0
Cid02472,Estudios Universitarios,F,Trabajador Pago Planilla,56,Soltero,31,18,3,0
Cid02473,Estudios Universitarios,F,Trabajador Pago Planilla,10,Casado,31,21,4,0
Cid02474,Estudios Tecnicos,F,Informal,61,Soltero,31,18,3,0
Cid02475,Estudios Universitarios,F,Trabajador Pago Planilla,49,Soltero,31,20,4,0
Cid02476,Estudios Tecnicos,M,Emprendedor,40,Union Libre,31,2,4,0
Cid02477,Estudios Universitarios,M,Trabajador Pago Planilla,48,Soltero,31,11,2,0
Cid02478,Estudios Universitarios,F,Trabajador Pago Planilla,49,Soltero,31,8,4,0
Cid02479,Estudios Universitarios,F,Recibo por Honorarios,51,Casado,31,4,5 o +,0
Cid02480,Estudios Universitarios,F,Trabajador Pago Planilla,48,Casado,31,10,4,0
Cid02481,Estudios Universitarios,M,Trabajador Pago Planilla,9,Soltero,31,1,3,0
Cid02482,Estudios Tecnicos,F,Emprendedor,92,Casado,31,19,2,1
Cid02483,Estudios Posgrado,F,Trabajador Pago Planilla,30,Soltero,31,1,3,0
Cid02484,Estudios Universitarios,F,Trabajador Pago Planilla,59,Casado,31,10,4,0
Cid02485,Estudios Tecnicos,M,Trabajador Pago Planilla,6,Soltero,31,100,4,0
Cid02486,Estudios Universitarios,M,Trabajador Pago Planilla,8,Soltero,31,94,5 o +,0
Cid02487,Estudios Escolares,F,Emprendedor,23,Union Libre,31,47,4,0
Cid02488,Estudios Universitarios,F,Trabajador Pago Planilla,79,Divorciado,31,58,5 o +,0
Cid02489,Estudios Universitarios,F,Trabajador Pago Planilla,15,Soltero,31,49,3,0
Cid02490,Estudios Posgrado,M,Recibo por Honorarios,13,Casado,31,67,4,0
Cid02491,Estudios Universitarios,M,Recibo por Honorarios,20,Soltero,31,0,5 o +,0
Cid02492,Estudios Tecnicos,F,Trabajador Pago Planilla,8,Soltero,31,0,5 o +,0
Cid02493,Estudios Escolares,M,Informal,156,Union Libre,31,0,5 o +,0
Cid02494,Estudios Universitarios,M,Trabajador Pago Planilla,71,Soltero,31,22,4,0
Cid02495,Estudios Posgrado,M,Recibo por Honorarios,43,Divorciado,31,26,2,1
Cid02496,Estudios Universitarios,F,Recibo por Honorarios,12,Soltero,31,27,2,0
Cid02497,Estudios Escolares,F,Trabajador Pago Planilla,29,Soltero,31,0,2,0
Cid02498,Estudios Universitarios,M,Trabajador Pago Planilla,31,Soltero,31,0,5 o +,0
Cid02499,Estudios Universitarios,M,Trabajador Pago Planilla,63,Soltero,31,1,3,0
Cid02500,Estudios Universitarios,F,Trabajador Pago Planilla,141,Soltero,31,5,3,0
Cid02501,Estudios Universitarios,M,Trabajador Pago Planilla,39,Casado,31,3,2,0
Cid02502,Estudios Tecnicos,M,Trabajador Pago Planilla,61,Soltero,31,133,4,0
Cid02503,Estudios Tecnicos,F,Trabajador Pago Planilla,86,Soltero,31,94,4,1
Cid02504,Estudios Tecnicos,F,Trabajador Pago Planilla,111,Soltero,31,95,5 o +,1
Cid02505,Estudios Universitarios,M,Trabajador Pago Planilla,58,Soltero,31,62,3,0
Cid02506,Estudios Escolares,M,Informal,113,Union Libre,31,29,4,0
Cid02507,Estudios Escolares,M,Trabajador Pago Planilla,153,Union Libre,31,75,5 o +,0
Cid02508,Estudios Universitarios,F,Trabajador Pago Planilla,25,Soltero,31,39,4,0
Cid02509,Estudios Universitarios,F,Trabajador Pago Planilla,39,Soltero,31,59,3,0
Cid02510,Estudios Universitarios,F,Recibo por Honorarios,85,Soltero,31,28,4,0
Cid02511,Estudios Escolares,M,Informal,29,Union Libre,31,0,4,0
Cid02512,Estudios Escolares,M,Emprendedor,33,Soltero,31,5,3,0
Cid02513,Estudios Escolares,F,Emprendedor,12,Soltero,31,5,2,1
Cid02514,Estudios Universitarios,M,Trabajador Pago Planilla,41,Union Libre,31,0,4,0
Cid02515,Estudios Tecnicos,M,Informal,70,Union Libre,31,7,4,1
Cid02516,Estudios Tecnicos,M,Trabajador Pago Planilla,59,Union Libre,31,5,2,0
Cid02517,Estudios Universitarios,M,Trabajador Pago Planilla,16,Union Libre,31,11,2,0
Cid02518,Estudios Universitarios,M,Recibo por Honorarios,69,Soltero,31,0,3,0
Cid02519,Estudios Universitarios,M,Trabajador Pago Planilla,48,Casado,31,0,4,0
Cid02520,Estudios Universitarios,M,Trabajador Pago Planilla,13,Soltero,31,0,5 o +,0
Cid02521,Estudios Universitarios,F,Trabajador Pago Planilla,49,Soltero,31,0,5 o +,0
Cid02522,Estudios Tecnicos,M,Trabajador Pago Planilla,33,Casado,31,2,2,0
Cid02523,Estudios Universitarios,F,Trabajador Pago Planilla,116,Soltero,31,0,4,0
Cid02524,Estudios Universitarios,F,Trabajador Pago Planilla,36,Soltero,31,100,5 o +,1
Cid02525,Estudios Tecnicos,F,Trabajador Pago Planilla,51,Soltero,31,97,4,1
Cid02526,Estudios Universitarios,F,Recibo por Honorarios,14,Casado,31,111,5 o +,1
Cid02527,Estudios Tecnicos,M,Trabajador Pago Planilla,14,Casado,31,73,3,1
Cid02528,Estudios Universitarios,M,Trabajador Pago Planilla,95,Soltero,31,58,4,0
Cid02529,Estudios Tecnicos,M,Trabajador Pago Planilla,84,Soltero,31,71,3,0
Cid02530,Estudios Tecnicos,F,Trabajador Pago Planilla,159,Soltero,31,70,4,0
Cid02531,Estudios Universitarios,F,Informal,16,Soltero,31,38,5 o +,1
Cid02532,Estudios Universitarios,F,Trabajador Pago Planilla,97,Soltero,31,45,5 o +,0
Cid02533,Estudios Escolares,M,Trabajador Pago Planilla,18,Union Libre,31,24,3,0
Cid02534,Estudios Escolares,F,Informal,86,Casado,31,49,4,0
Cid02535,Estudios Escolares,M,Emprendedor,79,Casado,31,18,5 o +,0
Cid02536,Estudios Tecnicos,F,Trabajador Pago Planilla,31,Soltero,31,27,3,0
Cid02537,Estudios Universitarios,F,Trabajador Pago Planilla,85,Soltero,31,19,4,0
Cid02538,Estudios Universitarios,F,Trabajador Pago Planilla,51,Soltero,31,18,3,0
Cid02539,Estudios Escolares,M,Informal,52,Soltero,31,1,3,0
Cid02540,Estudios Universitarios,M,Trabajador Pago Planilla,48,Soltero,31,28,2,0
Cid02541,Estudios Universitarios,F,Recibo por Honorarios,13,Soltero,31,16,3,0
Cid02542,Estudios Tecnicos,M,Trabajador Pago Planilla,101,Union Libre,31,2,4,0
Cid02543,Estudios Universitarios,M,Trabajador Pago Planilla,18,Soltero,31,4,4,0
Cid02544,Estudios Tecnicos,M,Trabajador Pago Planilla,8,Casado,31,0,4,0
Cid02545,Estudios Tecnicos,M,Trabajador Pago Planilla,18,Soltero,31,0,5 o +,0
Cid02546,Estudios Tecnicos,M,Trabajador Pago Planilla,45,Soltero,31,0,5 o +,1
Cid02547,Estudios Tecnicos,M,Trabajador Pago Planilla,62,Soltero,31,0,2,0
Cid02548,Estudios Tecnicos,F,Trabajador Pago Planilla,7,Soltero,31,9,5 o +,0
Cid02549,Estudios Universitarios,M,Trabajador Pago Planilla,17,Soltero,31,0,5 o +,1
Cid02550,Estudios Universitarios,F,Trabajador Pago Planilla,80,Union Libre,31,14,3,0
Cid02551,Estudios Tecnicos,F,Trabajador Pago Planilla,102,Soltero,31,16,5 o +,0
Cid02552,Estudios Universitarios,F,Trabajador Pago Planilla,117,Soltero,31,9,4,0
Cid02553,Estudios Universitarios,F,Trabajador Pago Planilla,97,Casado,31,11,4,0
Cid02554,Estudios Universitarios,F,Trabajador Pago Planilla,103,Soltero,31,3,2,0
Cid02555,Estudios Universitarios,F,Emprendedor,78,Casado,31,0,2,0
Cid02556,Estudios Universitarios,F,Trabajador Pago Planilla,51,Soltero,31,100,5 o +,1
Cid02557,Estudios Universitarios,F,Trabajador Pago Planilla,35,Soltero,31,95,5 o +,0
Cid02558,Estudios Tecnicos,F,Recibo por Honorarios,76,Soltero,31,82,3,0
Cid02559,Estudios Tecnicos,M,Fuerzas Armadas,108,Casado,31,78,5 o +,0
Cid02560,Estudios Universitarios,F,Trabajador Pago Planilla,51,Soltero,31,91,4,0
Cid02561,Estudios Universitarios,M,Trabajador Pago Planilla,49,Soltero,31,58,5 o +,0
Cid02562,Estudios Escolares,F,Emprendedor,30,Soltero,31,42,5 o +,0
Cid02563,Estudios Tecnicos,M,Trabajador Pago Planilla,131,Casado,31,72,4,0
Cid02564,Estudios Tecnicos,F,Trabajador Pago Planilla,13,Soltero,31,28,5 o +,0
Cid02565,Estudios Tecnicos,M,Trabajador Pago Planilla,50,Casado,31,38,5 o +,0
Cid02566,Estudios Tecnicos,M,Fuerzas Armadas,127,Soltero,31,37,3,0
Cid02567,Estudios Universitarios,F,Trabajador Pago Planilla,56,Soltero,31,29,4,0
Cid02568,Estudios Tecnicos,M,Trabajador Pago Planilla,14,Soltero,31,0,5 o +,0
Cid02569,Estudios Tecnicos,M,Recibo por Honorarios,110,Soltero,31,0,5 o +,0
Cid02570,Estudios Tecnicos,F,Trabajador Pago Planilla,15,Soltero,31,0,4,0
Cid02571,Estudios Tecnicos,M,Trabajador Pago Planilla,45,Soltero,31,13,2,0
Cid02572,Estudios Escolares,M,Informal,142,Soltero,31,7,5 o +,0
Cid02573,Estudios Escolares,M,Emprendedor,48,Soltero,31,4,2,0
Cid02574,Estudios Tecnicos,F,Trabajador Pago Planilla,129,Soltero,31,0,4,0
Cid02575,Estudios Tecnicos,F,Trabajador Pago Planilla,6,Soltero,31,0,4,0
Cid02576,Estudios Universitarios,F,Trabajador Pago Planilla,27,Soltero,31,4,3,0
Cid02577,Estudios Tecnicos,F,Trabajador Pago Planilla,97,Casado,31,0,3,0
Cid02578,Estudios Universitarios,M,Trabajador Pago Planilla,43,Soltero,31,9,2,0
Cid02579,Estudios Universitarios,F,Trabajador Pago Planilla,63,Soltero,31,1,3,0
Cid02580,Estudios Universitarios,M,Trabajador Pago Planilla,67,Soltero,31,0,4,0
Cid02581,Estudios Tecnicos,M,Trabajador Pago Planilla,7,Casado,31,0,2,0
Cid02582,Estudios Universitarios,M,Fuerzas Armadas,87,Casado,31,0,4,0
Cid02583,Estudios Universitarios,F,Trabajador Pago Planilla,14,Casado,31,0,5 o +,0
Cid02584,Estudios Universitarios,F,Trabajador Pago Planilla,62,Casado,31,7,2,0
Cid02585,Estudios Universitarios,F,Trabajador Pago Planilla,47,Casado,31,1,3,0
Cid02586,Estudios Universitarios,M,Emprendedor,78,Soltero,31,118,5 o +,1
Cid02587,Estudios Tecnicos,M,Informal,133,Soltero,31,26,5 o +,1
Cid02588,Estudios Tecnicos,M,Trabajador Pago Planilla,44,Soltero,31,54,5 o +,0
Cid02589,Estudios Tecnicos,M,Trabajador Pago Planilla,12,Union Libre,31,34,5 o +,0
Cid02590,Estudios Universitarios,F,Emprendedor,127,Union Libre,31,49,3,0
Cid02591,Estudios Tecnicos,F,Trabajador Pago Planilla,92,Casado,31,56,2,0
Cid02592,Estudios Universitarios,F,Trabajador Pago Planilla,39,Soltero,31,33,3,0
Cid02593,Estudios Tecnicos,M,Trabajador Pago Planilla,18,Soltero,31,0,5 o +,0
Cid02594,Estudios Tecnicos,F,Trabajador Pago Planilla,80,Soltero,31,26,2,0
Cid02595,Estudios Escolares,F,Trabajador Pago Planilla,104,Soltero,31,20,2,0
Cid02596,Estudios Escolares,F,Recibo por Honorarios,33,Soltero,31,8,4,0
Cid02597,Estudios Universitarios,M,Trabajador Pago Planilla,32,Soltero,31,1,4,0
